year,month,index,date,val,,Average of val,Column Labels,,,,,
1986,1,sst_ncc,1986.083333,9.8126,,,,,,,,
1986,2,sst_ncc,1986.166667,10.161,,,,,,,,
1986,3,sst_ncc,1986.25,10.756,,,,,,,,
1986,4,sst_ncc,1986.333333,10.486,,,,,,,,
1986,5,sst_ncc,1986.416667,11.668,,,,,,,,
1986,6,sst_ncc,1986.5,13.706,,,,,,,,
1986,7,sst_ncc,1986.583333,14.105,,,,,,,,
1986,8,sst_ncc,1986.666667,12.979,,,,,,,,
1986,9,sst_ncc,1986.75,13.577,,,,,,,,
1986,10,sst_ncc,1986.833333,12.502,,,,,,,,
1986,11,sst_ncc,1986.916667,11.786,,,,,,,,
1986,12,sst_ncc,1987,11.071,,,,,,,,
1987,1,sst_ncc,1987.083333,10.598,,,,,,,,
1987,2,sst_ncc,1987.166667,10.412,,,,,,,,
1987,3,sst_ncc,1987.25,10.485,,,,,,,,
1987,4,sst_ncc,1987.333333,11.062,,,,,,,,
1987,5,sst_ncc,1987.416667,12.11,,,,,,,,
1987,6,sst_ncc,1987.5,12.69,,,,,,,,
1987,7,sst_ncc,1987.583333,14.102,,,,,,,,
1987,8,sst_ncc,1987.666667,13.438,,,,,,,,
1987,9,sst_ncc,1987.75,13.713,,,,,,,,
1987,10,sst_ncc,1987.833333,13.59,,,,,,,,
1987,11,sst_ncc,1987.916667,12.481,,,,,,,,
1987,12,sst_ncc,1988,11.047,,,,,,,,
1988,1,sst_ncc,1988.083333,9.9904,,,,,,,,
1988,2,sst_ncc,1988.166667,9.627,,,,,,,,
1988,3,sst_ncc,1988.25,9.6847,,,,,,,,
1988,4,sst_ncc,1988.333333,10.365,,,,,,,,
1988,5,sst_ncc,1988.416667,11.602,,,,,,,,
1988,6,sst_ncc,1988.5,13.39,,,,,,,,
1988,7,sst_ncc,1988.583333,13.699,,,,,,,,
1988,8,sst_ncc,1988.666667,12.923,,,,,,,,
1988,9,sst_ncc,1988.75,12.485,,,,,,,,
1988,10,sst_ncc,1988.833333,12.736,,,,,,,,
1988,11,sst_ncc,1988.916667,12.222,,,,,,,,
1988,12,sst_ncc,1989,10.633,,,,,,,,
1989,1,sst_ncc,1989.083333,9.0394,,,,,,,,
1989,2,sst_ncc,1989.166667,8.0908,,,,,,,,
1989,3,sst_ncc,1989.25,8.6922,,,,,,,,
1989,4,sst_ncc,1989.333333,10.501,,,,,,,,
1989,5,sst_ncc,1989.416667,12.365,,,,,,,,
1989,6,sst_ncc,1989.5,13.158,,,,,,,,
1989,7,sst_ncc,1989.583333,14.952,,,,,,,,
1989,8,sst_ncc,1989.666667,15.237,,,,,,,,
1989,9,sst_ncc,1989.75,13.861,,,,,,,,
1989,10,sst_ncc,1989.833333,12.808,,,,,,,,
1989,11,sst_ncc,1989.916667,11.756,,,,,,,,
1989,12,sst_ncc,1990,10.881,,,,,,,,
1990,1,sst_ncc,1990.083333,9.8441,,,,,,,,
1990,2,sst_ncc,1990.166667,9.0166,,,,,,,,
1990,3,sst_ncc,1990.25,9.4705,,,,,,,,
1990,4,sst_ncc,1990.333333,10.491,,,,,,,,
1990,5,sst_ncc,1990.416667,11.313,,,,,,,,
1990,6,sst_ncc,1990.5,13.648,,,,,,,,
1990,7,sst_ncc,1990.583333,14.769,,,,,,,,
1990,8,sst_ncc,1990.666667,14.972,,,,,,,,
1990,9,sst_ncc,1990.75,16.364,,,,,,,,
1990,10,sst_ncc,1990.833333,13.697,,,,,,,,
1990,11,sst_ncc,1990.916667,12.637,,,,,,,,
1990,12,sst_ncc,1991,10.218,,,,,,,,
1991,1,sst_ncc,1991.083333,8.7915,,,,,,,,
1991,2,sst_ncc,1991.166667,9.1654,,,,,,,,
1991,3,sst_ncc,1991.25,9.4193,,,,,,,,
1991,4,sst_ncc,1991.333333,9.7554,,,,,,,,
1991,5,sst_ncc,1991.416667,10.699,,,,,,,,
1991,6,sst_ncc,1991.5,12.043,,,,,,,,
1991,7,sst_ncc,1991.583333,13.289,,,,,,,,
1991,8,sst_ncc,1991.666667,14.554,,,,,,,,
1991,9,sst_ncc,1991.75,14.887,,,,,,,,
1991,10,sst_ncc,1991.833333,13.021,,,,,,,,
1991,11,sst_ncc,1991.916667,11.696,,,,,,,,
1991,12,sst_ncc,1992,10.314,,,,,,,,
1992,1,sst_ncc,1992.083333,10.237,,,,,,,,
1992,2,sst_ncc,1992.166667,10.839,,,,,,,,
1992,3,sst_ncc,1992.25,11.584,,,,,,,,
1992,4,sst_ncc,1992.333333,12.295,,,,,,,,
1992,5,sst_ncc,1992.416667,13.358,,,,,,,,
1992,6,sst_ncc,1992.5,14.067,,,,,,,,
1992,7,sst_ncc,1992.583333,15.461,,,,,,,,
1992,8,sst_ncc,1992.666667,14.914,,,,,,,,
1992,9,sst_ncc,1992.75,13.921,,,,,,,,
1992,10,sst_ncc,1992.833333,13.335,,,,,,,,
1992,11,sst_ncc,1992.916667,12.484,,,,,,,,
1992,12,sst_ncc,1993,10.729,,,,,,,,
1993,1,sst_ncc,1993.083333,9.785,,,,,,,,
1993,2,sst_ncc,1993.166667,10.043,,,,,,,,
1993,3,sst_ncc,1993.25,10.261,,,,,,,,
1993,4,sst_ncc,1993.333333,10.722,,,,,,,,
1993,5,sst_ncc,1993.416667,12.557,,,,,,,,
1993,6,sst_ncc,1993.5,14.831,,,,,,,,
1993,7,sst_ncc,1993.583333,14.987,,,,,,,,
1993,8,sst_ncc,1993.666667,15.417,,,,,,,,
1993,9,sst_ncc,1993.75,13.853,,,,,,,,
1993,10,sst_ncc,1993.833333,13.319,,,,,,,,
1993,11,sst_ncc,1993.916667,11.276,,,,,,,,
1993,12,sst_ncc,1994,10.228,,,,,,,,
1994,1,sst_ncc,1994.083333,10.618,,,,,,,,
1994,2,sst_ncc,1994.166667,10.096,,,,,,,,
1994,3,sst_ncc,1994.25,10.498,,,,,,,,
1994,4,sst_ncc,1994.333333,10.806,,,,,,,,
1994,5,sst_ncc,1994.416667,12.702,,,,,,,,
1994,6,sst_ncc,1994.5,14.282,,,,,,,,
1994,7,sst_ncc,1994.583333,13.628,,,,,,,,
1994,8,sst_ncc,1994.666667,17.046,,,,,,,,
1994,9,sst_ncc,1994.75,16.263,,,,,,,,
1994,10,sst_ncc,1994.833333,13.687,,,,,,,,
1994,11,sst_ncc,1994.916667,11.211,,,,,,,,
1994,12,sst_ncc,1995,9.9183,,,,,,,,
1995,1,sst_ncc,1995.083333,10.152,,,,,,,,
1995,2,sst_ncc,1995.166667,10.224,,,,,,,,
1995,3,sst_ncc,1995.25,10.724,,,,,,,,
1995,4,sst_ncc,1995.333333,11.073,,,,,,,,
1995,5,sst_ncc,1995.416667,12.012,,,,,,,,
1995,6,sst_ncc,1995.5,13.19,,,,,,,,
1995,7,sst_ncc,1995.583333,15.643,,,,,,,,
1995,8,sst_ncc,1995.666667,15.735,,,,,,,,
1995,9,sst_ncc,1995.75,16.574,,,,,,,,
1995,10,sst_ncc,1995.833333,14.936,,,,,,,,
1995,11,sst_ncc,1995.916667,12.284,,,,,,,,
1995,12,sst_ncc,1996,12.128,,,,,,,,
1996,1,sst_ncc,1996.083333,11.487,,,,,,,,
1996,2,sst_ncc,1996.166667,11.115,,,,,,,,
1996,3,sst_ncc,1996.25,11.07,,,,,,,,
1996,4,sst_ncc,1996.333333,11.144,,,,,,,,
1996,5,sst_ncc,1996.416667,12.27,,,,,,,,
1996,6,sst_ncc,1996.5,13.645,,,,,,,,
1996,7,sst_ncc,1996.583333,13.81,,,,,,,,
1996,8,sst_ncc,1996.666667,14.405,,,,,,,,
1996,9,sst_ncc,1996.75,14.896,,,,,,,,
1996,10,sst_ncc,1996.833333,13.475,,,,,,,,
1996,11,sst_ncc,1996.916667,11.868,,,,,,,,
1996,12,sst_ncc,1997,10.552,,,,,,,,
1997,1,sst_ncc,1997.083333,10.416,,,,,,,,
1997,2,sst_ncc,1997.166667,10.388,,,,,,,,
1997,3,sst_ncc,1997.25,10.044,,,,,,,,
1997,4,sst_ncc,1997.333333,10.682,,,,,,,,
1997,5,sst_ncc,1997.416667,13.339,,,,,,,,
1997,6,sst_ncc,1997.5,15.577,,,,,,,,
1997,7,sst_ncc,1997.583333,16.238,,,,,,,,
1997,8,sst_ncc,1997.666667,17.011,,,,,,,,
1997,9,sst_ncc,1997.75,18.151,,,,,,,,
1997,10,sst_ncc,1997.833333,14.679,,,,,,,,
1997,11,sst_ncc,1997.916667,13.379,,,,,,,,
1997,12,sst_ncc,1998,12.592,,,,,,,,
1998,1,sst_ncc,1998.083333,11.916,,,,,,,,
1998,2,sst_ncc,1998.166667,11.52,,,,,,,,
1998,3,sst_ncc,1998.25,11.406,,,,,,,,
1998,4,sst_ncc,1998.333333,11.199,,,,,,,,
1998,5,sst_ncc,1998.416667,12.736,,,,,,,,
1998,6,sst_ncc,1998.5,13.501,,,,,,,,
1998,7,sst_ncc,1998.583333,14.585,,,,,,,,
1998,8,sst_ncc,1998.666667,15.278,,,,,,,,
1998,9,sst_ncc,1998.75,14.576,,,,,,,,
1998,10,sst_ncc,1998.833333,13.715,,,,,,,,
1998,11,sst_ncc,1998.916667,12.364,,,,,,,,
1998,12,sst_ncc,1999,10.462,,,,,,,,
1999,1,sst_ncc,1999.083333,9.6495,,,,,,,,
1999,2,sst_ncc,1999.166667,9.1672,,,,,,,,
1999,3,sst_ncc,1999.25,9.0756,,,,,,,,
1999,4,sst_ncc,1999.333333,9.7204,,,,,,,,
1999,5,sst_ncc,1999.416667,10.983,,,,,,,,
1999,6,sst_ncc,1999.5,12.81,,,,,,,,
1999,7,sst_ncc,1999.583333,14.187,,,,,,,,
1999,8,sst_ncc,1999.666667,15.671,,,,,,,,
1999,9,sst_ncc,1999.75,13.901,,,,,,,,
1999,10,sst_ncc,1999.833333,12.332,,,,,,,,
1999,11,sst_ncc,1999.916667,11.745,,,,,,,,
1999,12,sst_ncc,2000,10.868,,,,,,,,
2000,1,sst_ncc,2000.083333,10.037,,,,,,,,
2000,2,sst_ncc,2000.166667,10.143,,,,,,,,
2000,3,sst_ncc,2000.25,10.002,,,,,,,,
2000,4,sst_ncc,2000.333333,10.756,,,,,,,,
2000,5,sst_ncc,2000.416667,12.178,,,,,,,,
2000,6,sst_ncc,2000.5,13.046,,,,,,,,
2000,7,sst_ncc,2000.583333,13.783,,,,,,,,
2000,8,sst_ncc,2000.666667,14.68,,,,,,,,
2000,9,sst_ncc,2000.75,14.488,,,,,,,,
2000,10,sst_ncc,2000.833333,12.946,,,,,,,,
2000,11,sst_ncc,2000.916667,11.299,,,,,,,,
2000,12,sst_ncc,2001,10.359,,,,,,,,
2001,1,sst_ncc,2001.083333,9.9449,,,,,,,,
2001,2,sst_ncc,2001.166667,9.6018,,,,,,,,
2001,3,sst_ncc,2001.25,9.6801,,,,,,,,
2001,4,sst_ncc,2001.333333,9.8643,,,,,,,,
2001,5,sst_ncc,2001.416667,11.027,,,,,,,,
2001,6,sst_ncc,2001.5,13.004,,,,,,,,
2001,7,sst_ncc,2001.583333,13.175,,,,,,,,
2001,8,sst_ncc,2001.666667,14.44,,,,,,,,
2001,9,sst_ncc,2001.75,13.906,,,,,,,,
2001,10,sst_ncc,2001.833333,12.304,,,,,,,,
2001,11,sst_ncc,2001.916667,11.503,,,,,,,,
2001,12,sst_ncc,2002,10.284,,,,,,,,
2002,1,sst_ncc,2002.083333,9.9367,,,,,,,,
2002,2,sst_ncc,2002.166667,9.4667,,,,,,,,
2002,3,sst_ncc,2002.25,9.1751,,,,,,,,
2002,4,sst_ncc,2002.333333,9.7726,,,,,,,,
2002,5,sst_ncc,2002.416667,10.658,,,,,,,,
2002,6,sst_ncc,2002.5,12.885,,,,,,,,
2002,7,sst_ncc,2002.583333,14.348,,,,,,,,
2002,8,sst_ncc,2002.666667,13.077,,,,,,,,
2002,9,sst_ncc,2002.75,13.735,,,,,,,,
2002,10,sst_ncc,2002.833333,11.535,,,,,,,,
2002,11,sst_ncc,2002.916667,11.993,,,,,,,,
2002,12,sst_ncc,2003,11.748,,,,,,,,
2003,1,sst_ncc,2003.083333,11.161,,,,,,,,
2003,2,sst_ncc,2003.166667,10.749,,,,,,,,
2003,3,sst_ncc,2003.25,10.515,,,,,,,,
2003,4,sst_ncc,2003.333333,10.794,,,,,,,,
2003,5,sst_ncc,2003.416667,12.27,,,,,,,,
2003,6,sst_ncc,2003.5,13.186,,,,,,,,
2003,7,sst_ncc,2003.583333,14.34,,,,,,,,
2003,8,sst_ncc,2003.666667,15.516,,,,,,,,
2003,9,sst_ncc,2003.75,14.174,,,,,,,,
2003,10,sst_ncc,2003.833333,14.016,,,,,,,,
2003,11,sst_ncc,2003.916667,12.127,,,,,,,,
2003,12,sst_ncc,2004,11.012,,,,,,,,
2004,1,sst_ncc,2004.083333,10.195,,,,,,,,
2004,2,sst_ncc,2004.166667,10.227,,,,,,,,
2004,3,sst_ncc,2004.25,10.228,,,,,,,,
2004,4,sst_ncc,2004.333333,11.195,,,,,,,,
2004,5,sst_ncc,2004.416667,13.398,,,,,,,,
2004,6,sst_ncc,2004.5,14.304,,,,,,,,
2004,7,sst_ncc,2004.583333,15.049,,,,,,,,
2004,8,sst_ncc,2004.666667,15.427,,,,,,,,
2004,9,sst_ncc,2004.75,15.756,,,,,,,,
2004,10,sst_ncc,2004.833333,13.966,,,,,,,,
2004,11,sst_ncc,2004.916667,11.464,,,,,,,,
2004,12,sst_ncc,2005,10.392,,,,,,,,
2005,1,sst_ncc,2005.083333,10.038,,,,,,,,
2005,2,sst_ncc,2005.166667,10.37,,,,,,,,
2005,3,sst_ncc,2005.25,10.805,,,,,,,,
2005,4,sst_ncc,2005.333333,11.008,,,,,,,,
2005,5,sst_ncc,2005.416667,12.779,,,,,,,,
2005,6,sst_ncc,2005.5,14.256,,,,,,,,
2005,7,sst_ncc,2005.583333,14.654,,,,,,,,
2005,8,sst_ncc,2005.666667,13.076,,,,,,,,
2005,9,sst_ncc,2005.75,13.392,,,,,,,,
2005,10,sst_ncc,2005.833333,12.841,,,,,,,,
2005,11,sst_ncc,2005.916667,11.939,,,,,,,,
2005,12,sst_ncc,2006,10.298,,,,,,,,
2006,1,sst_ncc,2006.083333,10.849,,,,,,,,
2006,2,sst_ncc,2006.166667,10.241,,,,,,,,
2006,3,sst_ncc,2006.25,9.8214,,,,,,,,
2006,4,sst_ncc,2006.333333,10.566,,,,,,,,
2006,5,sst_ncc,2006.416667,11.562,,,,,,,,
2006,6,sst_ncc,2006.5,13.499,,,,,,,,
2006,7,sst_ncc,2006.583333,13.902,,,,,,,,
2006,8,sst_ncc,2006.666667,12.879,,,,,,,,
2006,9,sst_ncc,2006.75,13.128,,,,,,,,
2006,10,sst_ncc,2006.833333,12.303,,,,,,,,
2006,11,sst_ncc,2006.916667,11.439,,,,,,,,
2006,12,sst_ncc,2007,10.448,,,,,,,,
2007,1,sst_ncc,2007.083333,9.5758,,,,,,,,
2007,2,sst_ncc,2007.166667,9.3278,,,,,,,,
2007,3,sst_ncc,2007.25,9.4508,,,,,,,,
2007,4,sst_ncc,2007.333333,10.117,,,,,,,,
2007,5,sst_ncc,2007.416667,10.85,,,,,,,,
2007,6,sst_ncc,2007.5,12.897,,,,,,,,
2007,7,sst_ncc,2007.583333,15.538,,,,,,,,
2007,8,sst_ncc,2007.666667,15.854,,,,,,,,
2007,9,sst_ncc,2007.75,14.269,,,,,,,,
2007,10,sst_ncc,2007.833333,12.688,,,,,,,,
2007,11,sst_ncc,2007.916667,11,,,,,,,,
2007,12,sst_ncc,2008,9.402,,,,,,,,
2008,1,sst_ncc,2008.083333,8.7987,,,,,,,,
2008,2,sst_ncc,2008.166667,8.5022,,,,,,,,
2008,3,sst_ncc,2008.25,8.7713,,,,,,,,
2008,4,sst_ncc,2008.333333,9.0949,,,,,,,,
2008,5,sst_ncc,2008.416667,10.426,,,,,,,,
2008,6,sst_ncc,2008.5,11.66,,,,,,,,
2008,7,sst_ncc,2008.583333,12.652,,,,,,,,
2008,8,sst_ncc,2008.666667,14.175,,,,,,,,
2008,9,sst_ncc,2008.75,13.312,,,,,,,,
2008,10,sst_ncc,2008.833333,12.894,,,,,,,,
2008,11,sst_ncc,2008.916667,11.829,,,,,,,,
2008,12,sst_ncc,2009,10.176,,,,,,,,
2009,1,sst_ncc,2009.083333,8.9855,,,,,,,,
2009,2,sst_ncc,2009.166667,8.6675,,,,,,,,
2009,3,sst_ncc,2009.25,8.8741,,,,,,,,
2009,4,sst_ncc,2009.333333,9.3455,,,,,,,,
2009,5,sst_ncc,2009.416667,10.599,,,,,,,,
2009,6,sst_ncc,2009.5,13.298,,,,,,,,
2009,7,sst_ncc,2009.583333,13.364,,,,,,,,
2009,8,sst_ncc,2009.666667,14.399,,,,,,,,
2009,9,sst_ncc,2009.75,15.315,,,,,,,,
2009,10,sst_ncc,2009.833333,12.893,,,,,,,,
2009,11,sst_ncc,2009.916667,12.046,,,,,,,,
2009,12,sst_ncc,2010,9.9872,,,,,,,,
2010,1,sst_ncc,2010.083333,10.071,,,,,,,,
2010,2,sst_ncc,2010.166667,10.498,,,,,,,,
2010,3,sst_ncc,2010.25,10.481,,,,,,,,
2010,4,sst_ncc,2010.333333,10.386,,,,,,,,
2010,5,sst_ncc,2010.416667,11.271,,,,,,,,
2010,6,sst_ncc,2010.5,12.577,,,,,,,,
2010,7,sst_ncc,2010.583333,12.4,,,,,,,,
2010,8,sst_ncc,2010.666667,12.702,,,,,,,,
2010,9,sst_ncc,2010.75,13.413,,,,,,,,
2010,10,sst_ncc,2010.833333,13.244,,,,,,,,
2010,11,sst_ncc,2010.916667,11.641,,,,,,,,
2010,12,sst_ncc,2011,10.55,,,,,,,,
2011,1,sst_ncc,2011.083333,9.8801,,,,,,,,
2011,2,sst_ncc,2011.166667,9.5132,,,,,,,,
2011,3,sst_ncc,2011.25,9.4761,,,,,,,,
2011,4,sst_ncc,2011.333333,9.8063,,,,,,,,
2011,5,sst_ncc,2011.416667,11.318,,,,,,,,
2011,6,sst_ncc,2011.5,13.147,,,,,,,,
2011,7,sst_ncc,2011.583333,13.991,,,,,,,,
2011,8,sst_ncc,2011.666667,14.405,,,,,,,,
2011,9,sst_ncc,2011.75,14.216,,,,,,,,
2011,10,sst_ncc,2011.833333,13.991,,,,,,,,
2011,11,sst_ncc,2011.916667,11.642,,,,,,,,
2011,12,sst_ncc,2012,9.6455,,,,,,,,
2012,1,sst_ncc,2012.083333,9.2604,,,,,,,,
2012,2,sst_ncc,2012.166667,9.1424,,,,,,,,
2012,3,sst_ncc,2012.25,8.7711,,,,,,,,
2012,4,sst_ncc,2012.333333,10.049,,,,,,,,
2012,5,sst_ncc,2012.416667,11.068,,,,,,,,
2012,6,sst_ncc,2012.5,13.032,,,,,,,,
2012,7,sst_ncc,2012.583333,14.04,,,,,,,,
2012,8,sst_ncc,2012.666667,14.203,,,,,,,,
2012,9,sst_ncc,2012.75,13.629,,,,,,,,
2012,10,sst_ncc,2012.833333,12.247,,,,,,,,
2012,11,sst_ncc,2012.916667,12.212,,,,,,,,
2012,12,sst_ncc,2013,11.176,,,,,,,,
2013,1,sst_ncc,2013.083333,9.8431,,,,,,,,
2013,2,sst_ncc,2013.166667,9.2061,,,,,,,,
2013,3,sst_ncc,2013.25,9.167,,,,,,,,
2013,4,sst_ncc,2013.333333,10.087,,,,,,,,
2013,5,sst_ncc,2013.416667,11.651,,,,,,,,
2013,6,sst_ncc,2013.5,13.708,,,,,,,,
2013,7,sst_ncc,2013.583333,13.794,,,,,,,,
2013,8,sst_ncc,2013.666667,14.451,,,,,,,,
2013,9,sst_ncc,2013.75,16.179,,,,,,,,
2013,10,sst_ncc,2013.833333,13.725,,,,,,,,
2013,11,sst_ncc,2013.916667,11.567,,,,,,,,
2013,12,sst_ncc,2014,9.5784,,,,,,,,
2014,1,sst_ncc,2014.083333,9.5223,,,,,,,,
2014,2,sst_ncc,2014.166667,9.4618,,,,,,,,
2014,3,sst_ncc,2014.25,10.258,,,,,,,,
2014,4,sst_ncc,2014.333333,10.839,,,,,,,,
2014,5,sst_ncc,2014.416667,13.073,,,,,,,,
2014,6,sst_ncc,2014.5,13.248,,,,,,,,
2014,7,sst_ncc,2014.583333,14.756,,,,,,,,
2014,8,sst_ncc,2014.666667,14.927,,,,,,,,
2014,9,sst_ncc,2014.75,15.519,,,,,,,,
2014,10,sst_ncc,2014.833333,15.602,,,,,,,,
2014,11,sst_ncc,2014.916667,13.961,,,,,,,,
2014,12,sst_ncc,2015,12.942,,,,,,,,
2015,1,sst_ncc,2015.083333,12.215,,,,,,,,
2015,2,sst_ncc,2015.166667,12.106,,,,,,,,
2015,3,sst_ncc,2015.25,11.81,,,,,,,,
2015,4,sst_ncc,2015.333333,11.827,,,,,,,,
2015,5,sst_ncc,2015.416667,12.082,,,,,,,,
2015,6,sst_ncc,2015.5,12.923,,,,,,,,
2015,7,sst_ncc,2015.583333,15.576,,,,,,,,
2015,8,sst_ncc,2015.666667,15.828,,,,,,,,
2015,9,sst_ncc,2015.75,15.459,,,,,,,,
2015,10,sst_ncc,2015.833333,14.659,,,,,,,,
2015,11,sst_ncc,2015.916667,13.282,,,,,,,,
2015,12,sst_ncc,2016,11.796,,,,,,,,
2016,1,sst_ncc,2016.083333,11.144,,,,,,,,
2016,2,sst_ncc,2016.166667,11.234,,,,,,,,
2016,3,sst_ncc,2016.25,11.222,,,,,,,,
2016,4,sst_ncc,2016.333333,12.358,,,,,,,,
2016,5,sst_ncc,2016.416667,12.878,,,,,,,,
2016,6,sst_ncc,2016.5,14.319,,,,,,,,
2016,7,sst_ncc,2016.583333,14.707,,,,,,,,
2016,8,sst_ncc,2016.666667,13.929,,,,,,,,
2016,9,sst_ncc,2016.75,14.557,,,,,,,,
2016,10,sst_ncc,2016.833333,13.818,,,,,,,,
2016,11,sst_ncc,2016.916667,13.91,,,,,,,,
2016,12,sst_ncc,2017,11.912,,,,,,,,
2017,1,sst_ncc,2017.083333,10.343,,,,,,,,
2017,2,sst_ncc,2017.166667,10.316,,,,,,,,
2017,3,sst_ncc,2017.25,10.292,,,,,,,,
2017,4,sst_ncc,2017.333333,10.827,,,,,,,,
2017,5,sst_ncc,2017.416667,12.151,,,,,,,,
2017,6,sst_ncc,2017.5,13.779,,,,,,,,
2017,7,sst_ncc,2017.583333,13.871,,,,,,,,
2017,8,sst_ncc,2017.666667,14.435,,,,,,,,
2017,9,sst_ncc,2017.75,14.651,,,,,,,,
2017,10,sst_ncc,2017.833333,13.43,,,,,,,,
2017,11,sst_ncc,2017.916667,12.179,,,,,,,,
2017,12,sst_ncc,2018,11.303,,,,,,,,
2018,1,sst_ncc,2018.083333,10.922,,,,,,,,
2018,2,sst_ncc,2018.166667,10.3,,,,,,,,
2018,3,sst_ncc,2018.25,9.8439,,,,,,,,
2018,4,sst_ncc,2018.333333,10.604,,,,,,,,
2018,5,sst_ncc,2018.416667,12.384,,,,,,,,
2018,6,sst_ncc,2018.5,13.932,,,,,,,,
2018,7,sst_ncc,2018.583333,13.935,,,,,,,,
2018,8,sst_ncc,2018.666667,14.573,,,,,,,,
2018,9,sst_ncc,2018.75,14.296,,,,,,,,
2018,10,sst_ncc,2018.833333,13.442,,,,,,,,
2018,11,sst_ncc,2018.916667,12.575,,,,,,,,
2018,12,sst_ncc,2019,11.564,,,,,,,,
2019,1,sst_ncc,2019.083333,11.214,,,,,,,,
2019,2,sst_ncc,2019.166667,10.545,,,,,,,,
2019,3,sst_ncc,2019.25,10.178,,,,,,,,
2019,4,sst_ncc,2019.333333,11.102,,,,,,,,
2019,5,sst_ncc,2019.416667,11.914,,,,,,,,
2019,6,sst_ncc,2019.5,12.266,,,,,,,,
2019,7,sst_ncc,2019.583333,15.512,,,,,,,,
